"file","language","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_020_airport_airplane/pack.json","fr","/sentenceBuilders/1/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_020_airport_airplane/pack.json","es","/sentenceBuilders/1/translations/es","{""text"":""El piloto vuela el avión."",""tiles"":[""El"",""piloto"",""vuela"",""el"",""avión.""],""analysis"":{""sentencePattern"":""Article + noun + verb + object"",""literalOrderExplanation"":""El → piloto → vuela → el → avión"",""grammarExplanation"":[""Spanish verbs agree with the subject."",""The object follows the verb in simple sentences.""],""tokens"":[{""text"":""El"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""piloto"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""vuela"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""el"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""avión"",""type"":""verb"",""role"":""main action"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""El piloto pilota el avión."",""tiles"":[""El"",""piloto"",""pilota"",""el"",""avión.""],""analysis"":{""sentencePattern"":""Article + noun + verb + object"",""literalOrderExplanation"":""El → piloto → pilota → el → avión"",""grammarExplanation"":[""Spanish verbs agree with the subject."",""The object follows the verb in simple sentences.""],""tokens"":[{""text"":""El"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""piloto"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""pilota"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""el"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""avión"",""type"":""verb"",""role"":""main action"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_020_airport_airplane/pack.json","es","/sentenceBuilders/1/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_020_airport_airplane/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/vocabulary/0/translations/ja/text","母","お母さん"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/vocabulary/1/translations/ja/text","祖母","おばあさん"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja","{""text"":""母"",""tiles"":[""母""],""analysis"":{""sentencePattern"":""Noun"",""literalOrderExplanation"":""母"",""grammarExplanation"":[""Japanese nouns do not need articles.""],""tokens"":[{""text"":""母"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}","{""text"":""お母さん"",""tiles"":[""お母さん""],""analysis"":{""sentencePattern"":""Noun"",""literalOrderExplanation"":""お母さん"",""grammarExplanation"":[""Japanese nouns do not need articles.""],""tokens"":[{""text"":""お母さん"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja","{""text"":""母は庭にいます。"",""tiles"":[""母は"",""庭に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""母は → 庭に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""母は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""庭に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""お母さんは庭にいます。"",""tiles"":[""お母さんは"",""庭に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""お母さんは → 庭に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""お母さんは"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""庭に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/phraseProgressionChains/1/steps/0/translations/ja","{""text"":""祖母"",""tiles"":[""祖母""],""analysis"":{""sentencePattern"":""Noun"",""literalOrderExplanation"":""祖母"",""grammarExplanation"":[""Japanese nouns do not need articles.""],""tokens"":[{""text"":""祖母"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}","{""text"":""おばあさん"",""tiles"":[""おばあさん""],""analysis"":{""sentencePattern"":""Noun"",""literalOrderExplanation"":""おばあさん"",""grammarExplanation"":[""Japanese nouns do not need articles.""],""tokens"":[{""text"":""おばあさん"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","de","/phraseProgressionChains/1/steps/2/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","fr","/phraseProgressionChains/1/steps/2/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","es","/phraseProgressionChains/1/steps/2/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja","{""text"":""祖母はいすの近くに座ります。"",""tiles"":[""祖母は"",""いすの近くに"",""座ります。""],""analysis"":{""sentencePattern"":""Topic + object + verb-final"",""literalOrderExplanation"":""祖母は → いすの近くに → 座ります"",""grammarExplanation"":[""Japanese marks the topic with は."",""The object or phrase comes before the verb."",""The verb comes at the end.""],""tokens"":[{""text"":""祖母は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""いすの近くに"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""座ります"",""type"":""verb"",""role"":""main action"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""おばあさんはいすの近くに座ります。"",""tiles"":[""おばあさんは"",""いすの近くに"",""座ります。""],""analysis"":{""sentencePattern"":""Topic + object + verb-final"",""literalOrderExplanation"":""おばあさんは → いすの近くに → 座ります"",""grammarExplanation"":[""Japanese marks the topic with は."",""The object or phrase comes before the verb."",""The verb comes at the end.""],""tokens"":[{""text"":""おばあさんは"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""いすの近くに"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""座ります"",""type"":""verb"",""role"":""main action"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/sentenceBuilders/0/translations/ja","{""text"":""母は庭にいます。"",""tiles"":[""母は"",""庭に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""母は → 庭に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""母は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""庭に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""お母さんは庭にいます。"",""tiles"":[""お母さんは"",""庭に"",""います。""],""analysis"":{""sentencePattern"":""Topic + place + います"",""literalOrderExplanation"":""お母さんは → 庭に → います"",""grammarExplanation"":[""Japanese marks the topic with は."",""に marks a place for being or destination."",""The verb comes at the end.""],""tokens"":[{""text"":""お母さんは"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""庭に"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""います"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","de","/sentenceBuilders/1/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","fr","/sentenceBuilders/1/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","es","/sentenceBuilders/1/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/sentenceBuilders/1/translations/ja","{""text"":""祖母はいすの近くに座ります。"",""tiles"":[""祖母は"",""いすの近くに"",""座ります。""],""analysis"":{""sentencePattern"":""Topic + object + verb-final"",""literalOrderExplanation"":""祖母は → いすの近くに → 座ります"",""grammarExplanation"":[""Japanese marks the topic with は."",""The object or phrase comes before the verb."",""The verb comes at the end.""],""tokens"":[{""text"":""祖母は"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""いすの近くに"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""座ります"",""type"":""verb"",""role"":""main action"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""おばあさんはいすの近くに座ります。"",""tiles"":[""おばあさんは"",""いすの近くに"",""座ります。""],""analysis"":{""sentencePattern"":""Topic + object + verb-final"",""literalOrderExplanation"":""おばあさんは → いすの近くに → 座ります"",""grammarExplanation"":[""Japanese marks the topic with は."",""The object or phrase comes before the verb."",""The verb comes at the end.""],""tokens"":[{""text"":""おばあさんは"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""いすの近くに"",""type"":""phrase"",""role"":""object_or_detail"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""座ります"",""type"":""verb"",""role"":""main action"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_021_family_home/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","fr","/vocabulary/0/translations/fr/text","camarade","camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","fr","/vocabulary/2/translations/fr/text","classe","salle de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","fr","/vocabulary/5/translations/fr/text","sac","cartable"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","es","/vocabulary/5/translations/es/text","bolsa","mochila"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr","{""text"":""le camarade"",""tiles"":[""le camarade""],""analysis"":{""sentencePattern"":""Article + noun"",""literalOrderExplanation"":""le camarade"",""grammarExplanation"":[""French nouns normally use an article."",""Elision such as l' is written without a space.""],""tokens"":[{""text"":""le camarade"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}","{""text"":""le camarade de classe de classe"",""tiles"":[""le camarade de classe de classe""],""analysis"":{""sentencePattern"":""Article + noun"",""literalOrderExplanation"":""le camarade de classe de classe"",""grammarExplanation"":[""French nouns normally use an article."",""Elision such as l' is written without a space.""],""tokens"":[{""text"":""le camarade de classe de classe"",""type"":""noun"",""role"":""core_concept"",""meaning"":""person"",""grammarNote"":""""}]}}"
